ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΚΑΛΑΜΑΤΙΑΝΟΣ ΔΙΟΝΥΣΙΟΣ-ΧΑΡΑΛΑΜΠΟΣ του Χρήστου,ΜΠΑΛΑΟΥΡΑΣ ΓΕΡΑΣΙΜΟΣ (ΜΑΚΗΣ) του Δημητρίου,ΜΠΑΞΕΒΑΝΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Σόλωνα,ΝΟΤΑΡΑ ΚΑΤΕΡΙΝΑ-ΜΥΡΤΩ του Σταύρου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΠΑΡΑΣΚΕΥΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ του Γεωργίου,ΤΖΑΜΠΑΖΗ ΜΑΡΙΑ του Ηλία,Νέα Δημοκρατία,ΑΥΓΕΡΙΝΟΠΟΥΛΟΥ ΔΙΟΝΥΣΙΑ-ΘΕΟΔΩΡΑ του Ζήσιμου,ΚΑΣΤΡΙΝΟΣ ΑΛΕΞΙΟΣ του Αθανασίου,ΚΟΝΤΟΓΙΑΝΝΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Θεοδώρου,ΝΙΚΟΛΟΠΟΥΛΟΥ ΕΥΓΕΝΙΑ (ΝΤΕΝΗ) του Ιωάννη,ΣΤΑΘΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΜΑΡΙΑ (ΜΑΡΙΑΝΝΑ) του Κωνσταντίνου,ΤΖΑΒΑΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΔΡΑΓΩΝΑΣ ΓΕΩΡΓΙΟΣ του Χαραλάμπους,ΚΡΕΣΠΗΣ ΝΙΚΟΛΑΟΣ του Αναστασίου,ΚΩΝΣΤΑΝΤΙΝΟΥ ΝΙΚΟΛΑΟΣ του Χρήστου,ΛΑΒΔΑ ΔΙΟΝΥΣΙΑ του Παναγιώτη,ΧΡΙΣΤΟΦΟΡΟΥ ΣΠΥΡΙΔΟΥΛΑ του Αναστασίου,Κίνημα Αλλαγής,ΒΕΡΓΟΠΟΥΛΟΥ ΠΑΡΑΣΚΕΥΗ του Γεωργίου,ΓΙΑΤΡΑ ΖΩΗ του Διονυσίου,ΖΑΦΕΙΡΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΚΑΤΡΙΝΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΚΟΤΣΙΦΑΣ ΔΙΟΝΥΣΙΟΣ (ΣΑΚΗΣ) του Κωνσταντίνου,ΚΟΥΤΣΟΥΚΟΣ ΓΙΑΝΝΗΣ του Δημητρίου,ΧΡΟΝΗΣ ΑΡΙΣΤΟΜΕΝΗΣ του Παναγιώτη,Κ.Κ.Ε.,ΑΘΑΝΑΣΟΠΟΥΛΟΣ ΤΡΥΦΩΝ του Δημητρίου,ΓΙΑΝΝΑΡΟΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΓΙΑΝΝΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Δημοσθένη,ΚΑΡΑΠΑΝΟΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΞΕΝΟΣΤΑΘΗ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Ηλία,ΠΑΝΑΓΙΩΤΑΡΑ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Νικολάου,ΤΣΑΣΗ ΖΩΙΤΣΑ (ΖΩΗ) του Νικολάου,Ένωση Κεντρώων,ΔΗΛΑΡΗΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΔΟΥΔΟΥΞΗΣ ΔΗΜΗΤΡΗΣ του Σταμάτη,ΜΑΥΡΙΔΟΥ ΠΑΡΘΕΝΑ του Ξενοφώντος,ΠΑΝΑΓΟΠΟΥΛΟΥ-ΠΕΤΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΣΤΑΜΑΤΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Χαράλαμπου,ΤΣΑΜΠΡΑΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΤΣΟΥΜΑ ΣΩΤΗΡΙΑ του Βασιλείου,Ο.Κ.Δ.Ε.,ΤΣΙΑΝΤΑ ΓΕΩΡΓΙΑ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΜΠΑΧΟΥΡΟΥ ΒΑΣΙΛΙΚΗ του Θεοδώρου,ΣΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ του Παναγιώτη,Ελλήνων Συνέλευσις,ΒΡΥΝΙΩΤΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΖΑΧΑΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΜΠΑΛΑΣΚΑ ΧΑΡΑΛΑΜΠΙΑ του Διονυσίου,ΠΑΠΑΔΑΤΟΥ-ΛΙΑΝΟΥ ΑΙΚΑΤΕΡΙΝΗ του Διονυσίου,ΧΡΙΣΤΟΔΟΥΛΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Αγγελή,Ελληνική Λύση - Κ. Βελόπουλος,ΑΝΑΣΤΑΣΟΠΟΥΛΟΣ ΦΩΤΙΟΣ του Νικολάου,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Δημητρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ ΚΑΝΕΛΛΑ του Σωτηρίου,ΤΑΚΟΥΜΑΚΗ ΤΡΙΑΝΤΑΦΥΛΛΙΑ του Παναγιώτη,ΦΡΑΓΚΟΣ ΒΑΣΙΛΕΙΟΣ του Νικολάου,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΙΚΟΓΙΑΝΝΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΖΟΥΛΟΥΜΗ ΚΩΝΣΤΑΝΤΙΝΑ του Χαράλαμπου,ΚΟΥΦΟΠΑΝΤΕΛΗΣ ΜΑΡΙΝΟΣ του Παντελή,Μ-Λ Κ.Κ.Ε.,ΣΟΦΗ ΠΑΡΑΣΚΕΥΟΥΛΑ του Δημητρίου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΚΑΡΑΓΙΑΝΝΗΣ ΠΑΝΑΓΙΩΤΗΣ του Γρηγορίου,Λαϊκή Ενότητα,ΒΑΜΒΑΚΑ ΠΑΝΑΓΙΩΤΑ του Κωνσταντίνου,ΚΑΡΑΜΑΝΗ ΕΛΕΝΗ του Αθανασίου,ΚΟΥΗΣ ΧΡΗΣΤΟΣ-ΧΡΥΣΟΣΤΟΜΟΣ του Διονυσίου,ΠΑΠΙΩΤΗΣ ΔΗΜΗΤΡΙΟΣ του Παναγιώτη,ΜέΡΑ25,ΚΑΝΕΛΛΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Διονυσίου,ΜΗΤΣΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΦΩΤΕΙΝΗ του Γεωργίου,ΡΑΜΜΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΣΑΣΣΑΛΟΥ ΕΥΓΕΝΙΑ του Ανδρέα,ΦΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,Δημιουργία ξανά - Θ. Τζήμερος,ΓΚΙΑΤΑ ΜΑΡΙΑ του Γεωργίου,ΚΑΤΣΙΚΑΔΑΚΟΥ ΙΟΥΛΙΑ του Βασιλείου,ΜΗΤΡΑΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΠΑΝΤΑΖΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΤΣΑΤΣΑΡΗΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΔΟΥΝΙΑΣ ΓΕΩΡΓΙΟΣ του Ανδρέα
32 - Ηλείας,350 E.T. Δήμου Πύργου,533,242,5,1,6,236,92,42,19,16,3,7,3,2,84,37,7,6,12,5,8,48,8,0,4,2,0,0,22,5,0,1,11,3,7,5,11,0,5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,6,0
32 - Ηλείας,351 E.T. Δήμου Πύργου,543,274,5,0,5,269,124,83,20,40,3,8,2,9,73,23,6,3,12,10,13,39,8,2,2,3,3,1,27,6,1,3,12,0,7,3,9,0,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,9,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2,1,0,0,0,0,0,4,0
32 - Ηλείας,352 E.T. Δήμου Πύργου,502,271,3,1,4,267,111,63,18,22,7,4,2,12,81,34,6,14,8,6,13,27,12,0,3,3,1,0,32,2,1,2,17,0,13,6,9,1,4,0,2,3,2,1,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,1,0,1,0,3,0,0,0,0,0,0,0
32 - Ηλείας,353 E.T. Δήμου Πύργου,559,301,8,1,9,292,117,77,15,23,8,4,2,4,106,38,13,14,23,14,20,40,8,1,4,1,1,0,28,7,3,1,18,0,14,3,8,1,1,0,0,1,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,1,0,2,2,0,0,1,1,0,9,6
32 - Ηλείας,354 E.T. Δήμου Πύργου,560,274,10,2,12,262,95,60,13,20,10,4,4,1,106,43,6,17,14,14,13,51,9,2,4,0,2,1,17,4,2,1,3,2,8,1,7,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,14,5,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,4,0
32 - Ηλείας,355 E.T. Δήμου Πύργου,553,273,6,2,8,265,97,68,19,23,6,6,3,11,97,27,12,13,18,12,17,44,3,0,1,0,0,0,32,1,1,2,11,3,19,8,8,4,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14,6,4,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,1,3,1,0,0,0,0,0,2,0
32 - Ηλείας,356 E.T. Δήμου Πύργου,531,253,3,4,7,246,100,65,11,22,8,3,11,5,83,21,10,16,13,10,19,44,4,1,2,0,1,0,26,4,0,1,16,0,10,3,9,0,4,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,2,0,1,0,0,0,0,0,5,0
32 - Ηλείας,357 E.T. Δήμου Πύργου,524,316,9,0,9,307,121,76,20,21,4,8,4,3,117,43,9,18,25,12,10,51,13,0,6,2,3,0,21,1,2,1,7,3,12,3,4,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,1,2,2,0,0,0,0,0,5,0
32 - Ηλείας,358 E.T. Δήμου Πύργου,480,254,4,3,7,247,103,70,19,31,11,4,5,8,78,24,6,9,29,9,15,32,5,2,2,1,1,0,25,7,5,1,11,0,9,3,10,1,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,1,1,0,1,0,0,0,0,0,4,0
32 - Ηλείας,359 E.T. Δήμου Πύργου,496,251,4,3,7,244,108,64,21,38,4,4,8,8,74,22,8,9,16,7,16,39,7,0,1,1,1,0,21,1,0,2,10,1,12,2,10,3,9,1,1,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,5,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,5,1,0,0,0,0,0,0,3,0
32 - Ηλείας,360 E.T. Δήμου Πύργου,481,236,4,3,7,229,88,55,14,15,8,4,3,6,82,28,10,13,18,5,18,35,3,0,1,0,1,1,24,7,1,1,8,2,16,5,5,1,3,0,0,1,0,1,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,3,5,1,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0,8,5,3,2,2,1,0,0,0,0,0,0,2,2
32 - Ηλείας,361 E.T. Δήμου Πύργου,480,261,3,1,4,257,98,63,20,35,5,3,5,7,84,37,4,15,10,4,7,40,9,2,2,3,1,1,24,6,0,1,9,0,17,2,14,4,6,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,2,3,2,1,0,0,0,0,0,6,0
32 - Ηλείας,362 E.T. Δήμου Πύργου,480,250,9,4,13,237,120,81,26,25,4,3,4,22,74,21,11,10,6,7,6,43,1,0,1,0,0,0,21,5,1,2,8,0,11,3,6,2,2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
32 - Ηλείας,363 E.T. Δήμου Πύργου,512,305,5,3,8,297,109,67,14,30,10,4,4,6,116,42,9,16,18,7,22,60,6,0,2,0,0,1,26,8,0,3,13,2,10,3,9,0,4,0,0,4,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,6,1,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,7,1,0,0,1,2,0,0,0,0,0,0,4,0
32 - Ηλείας,364 E.T. Δήμου Πύργου,492,260,4,4,8,252,103,61,26,19,6,4,4,10,83,36,15,12,20,9,12,27,3,1,2,0,1,0,36,10,1,1,17,1,19,4,9,1,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,4,1,1,1,0,1,0,1,0,4,2,1,1,0,3,0,0,0,0,0,0,2,1,1,1,1,0,0,4,2,1,0,0,1,0,0,0,0,0,0,1,0
32 - Ηλείας,365 E.T. Δήμου Πύργου,487,238,4,2,6,232,91,56,11,17,9,3,4,14,67,26,3,15,17,11,10,23,6,2,2,0,3,3,34,8,3,2,13,1,13,7,7,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,2,1,2,0,0,0,0,0,0,5,1
32 - Ηλείας,366 E.T. Δήμου Πύργου,372,249,2,2,4,245,86,51,22,22,1,3,5,5,87,36,2,26,13,21,12,27,11,5,6,2,0,0,34,3,1,2,19,3,14,6,6,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,3,0
32 - Ηλείας,367 E.T. Δήμου Πύργου,435,251,6,2,8,243,86,40,22,17,6,11,8,3,81,27,5,8,13,41,10,25,6,1,4,0,2,0,40,4,4,0,21,4,14,7,11,3,8,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,5,2,1,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,7,1,3,1,3,0,0,0,0,0,0,0,0,0
32 - Ηλείας,368 E.T. Δήμου Πύργου,360,239,4,0,4,235,91,67,18,8,10,7,10,6,81,35,13,11,11,6,5,29,9,0,6,2,1,2,24,5,5,0,7,2,15,0,12,3,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,2,4,0,0,0,0,0,0,3,1
32 - Ηλείας,369 E.T. Δήμου Πύργου,340,219,5,1,6,213,75,45,10,8,12,5,3,8,85,39,7,16,20,19,3,32,6,1,1,1,0,0,20,4,6,0,6,1,11,2,7,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,2,3,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8,1,1,1,2,3,2,2,0,2,0,0,1,1
32 - Ηλείας,370 E.T. Δήμου Πύργου,406,217,2,1,3,214,82,35,14,18,12,2,19,10,54,21,5,13,11,7,6,24,4,2,3,3,0,0,22,5,1,1,5,1,18,1,25,5,8,4,5,4,4,0,1,0,0,1,0,0,1,0,1,0,2,2,2,3,1,3,0,0,0,7,1,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,2,1,1,3,3,1,1,0,2,0,1,0
32 - Ηλείας,371 E.T. Δήμου Πύργου,292,180,2,0,2,178,61,23,13,13,13,4,13,11,64,23,24,8,3,7,8,30,5,0,1,1,1,1,21,6,0,0,11,2,9,1,7,1,5,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4,2,2,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,8,1,1,0,2,7,0,0,0,0,0,0,2,2
32 - Ηλείας,372 E.T. Δήμου Πύργου,283,129,0,4,4,125,51,18,14,9,3,2,5,2,36,18,7,5,3,1,4,15,4,0,1,0,1,2,11,2,2,0,6,0,5,3,4,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,2,3,0,0,0,0,0,0,2,0
32 - Ηλείας,373 E.T. Δήμου Πύργου,376,239,3,1,4,235,102,62,15,32,12,5,9,9,55,21,8,10,9,6,12,19,7,1,1,2,3,1,39,7,2,4,23,1,13,4,6,1,5,2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,2,3,0,0,0,0,0,6,0
32 - Ηλείας,374 E.T. Δήμου Πύργου,393,242,2,1,3,239,90,53,1,16,6,1,3,1,73,23,12,18,17,8,4,22,12,2,5,2,2,1,29,5,0,0,22,2,9,1,3,1,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,5,2
32 - Ηλείας,375 E.T. Δήμου Πύργου,450,269,6,1,7,262,83,47,21,18,9,4,9,3,102,34,18,22,11,6,10,58,16,2,4,3,0,0,21,0,1,0,12,2,8,4,10,2,5,1,0,6,0,1,2,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,11,4,1,4,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,6,2
32 - Ηλείας,376 E.T. Δήμου Πύργου,457,259,6,0,6,253,86,51,21,18,13,3,3,2,90,34,16,20,25,5,5,38,18,5,6,1,10,1,26,4,2,4,9,2,17,1,6,1,2,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,3,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,0,0,1,1,0,0,0,0,0,3,0
32 - Ηλείας,377 E.T. Δήμου Πύργου,510,289,4,0,4,285,88,57,21,19,14,0,6,10,127,39,26,38,16,3,11,65,8,3,3,2,0,0,24,4,1,1,17,0,5,4,11,1,4,3,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,2,1,0,0,0,0,0,2,0
32 - Ηλείας,378 E.T. Δήμου Πύργου,354,183,1,0,1,182,57,15,19,12,6,4,5,9,73,31,6,7,15,3,8,37,11,3,8,3,1,1,19,0,0,0,13,2,15,0,5,2,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,0,0,0,0,0,0,0,4,0
32 - Ηλείας,379 E.T. Δήμου Πύργου,374,206,3,0,3,203,68,40,20,13,6,2,6,2,50,25,6,8,15,8,5,9,3,2,0,2,0,1,34,4,1,1,21,4,8,19,15,1,6,5,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,1,1,2,0,0,0,0,0,0,8,0
32 - Ηλείας,380 E.T. Δήμου Πύργου,273,166,2,0,2,164,72,33,20,4,6,3,5,5,54,24,11,3,12,5,6,29,0,0,0,0,0,0,31,9,0,0,17,0,18,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0
32 - Ηλείας,381 E.T. Δήμου Πύργου,303,191,1,0,1,190,76,32,15,17,1,4,8,3,65,16,15,3,10,1,5,37,4,1,0,1,0,0,35,12,1,0,8,2,21,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1,0
32 - Ηλείας,382 E.T. Δήμου Πύργου,341,211,3,5,8,203,65,47,6,9,5,10,2,7,81,20,9,14,15,5,9,47,3,1,2,1,1,0,30,5,0,2,12,2,15,3,10,1,3,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,1,0,0,0,0,0,7,0
32 - Ηλείας,383 E.T. Δήμου Πύργου,419,214,1,2,3,211,74,49,15,6,8,5,3,4,73,16,8,10,17,4,3,38,5,0,2,0,1,0,21,3,1,0,9,0,13,5,9,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,7,0
32 - Ηλείας,384 E.T. Δήμου Πύργου,352,204,5,1,6,198,86,41,12,9,4,6,7,8,51,10,1,15,13,7,2,20,3,2,2,0,1,0,24,5,0,3,11,3,5,5,4,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,4,2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,2,0,0,1,1,0,0,0,0,0,0,9,0
32 - Ηλείας,385 E.T. Δήμου Πύργου,393,219,2,1,3,216,71,55,9,12,9,2,5,6,87,25,14,30,17,20,5,37,6,3,3,0,2,2,22,7,1,1,13,2,8,1,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,9,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,2,0,2,1,3,2
32 - Ηλείας,386 E.T. Δήμου Πύργου,182,82,0,0,0,82,22,22,5,2,1,1,1,2,32,9,3,6,10,2,4,19,2,0,2,1,1,0,13,1,3,2,3,0,5,3,5,1,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32 - Ηλείας,387 E.T. Δήμου Πύργου,293,156,1,1,2,154,66,35,15,13,4,4,3,7,54,23,11,7,12,4,2,22,5,1,5,3,0,1,17,4,1,1,9,1,6,4,3,3,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
32 - Ηλείας,388 E.T. Δήμου Πύργου,390,202,4,1,5,197,89,51,11,9,6,2,4,10,52,16,14,7,12,0,0,0,0,0,0,0,0,0,32,2,3,1,15,4,15,4,6,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,389 E.T. Δήμου Πύργου,282,123,6,0,6,117,36,12,4,6,7,0,3,2,42,18,4,7,9,0,1,18,4,0,0,0,0,1,13,1,0,0,12,0,8,1,9,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,1,0,2,0,0,0,0,0,0,0,1,0
32 - Ηλείας,390 E.T. Δήμου Πύργου,500,213,1,0,1,212,78,41,17,6,5,10,4,5,71,29,6,11,17,9,0,35,4,2,1,1,1,1,23,5,0,0,10,3,10,4,5,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,2,3,0,2,5,0,0,0,0,0,0,1,0,2,0,0,0,0,6,2,1,0,0,1,1,0,0,0,0,0,3,0
32 - Ηλείας,391 E.T. Δήμου Πύργου,579,266,3,0,3,263,108,47,24,10,14,9,8,11,96,37,9,6,27,16,12,48,6,1,3,2,0,0,35,9,0,1,12,6,17,4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,7,0
32 - Ηλείας,392 E.T. Δήμου Πύργου,432,241,0,2,2,239,91,57,24,25,8,4,6,4,79,33,10,14,18,8,6,35,4,1,2,0,0,0,30,1,1,0,10,2,20,3,22,0,21,2,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,1,2,0,0,0,0,0,0,2,0
32 - Ηλείας,393 E.T. Δήμου Πύργου,437,256,4,3,7,249,71,36,15,11,1,8,6,0,124,24,13,18,53,4,1,67,2,1,2,0,1,0,38,5,0,0,25,1,14,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
